Hejnol2009_Fenneropenaeus_chinensis	 Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Mandibulata; Pancrustacea; Crustacea; Multicrustacea; Malacostraca; Eumalacostraca; Eucarida; Decapoda; Dendrobranchiata; Penaeoidea; Penaeidae; Penaeus
Hejnol2009_Flaccisagitta_enflata	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chaetognatha; Sagittoidea; Aphragmophora; Ctenodontina; Sagittidae; Flaccisagitta
Hejnol2009_Gallus_gallus	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Phasianidae; Phasianinae; Gallus
Hejnol2009_Gnathostomula_peregrina	 Metazoa; Eumetazoa; Bilateria; Gnathostomulida; Bursovaginoidea; Gnathostomulidae; Gnathostomula
Hejnol2009_Haementeria_depressa	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Annelida; Clitellata; Hirudinea; Hirudinida; Glossiphoniiformes; Glossiphoniidae; Haementeria
Hejnol2009_Halocynthia_roretzi	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Tunicata; Ascidiacea; Stolidobranchia; Pyuridae; Halocynthia
Hejnol2009_Helobdella_robusta	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Annelida; Clitellata; Hirudinea; Hirudinida; Glossiphoniiformes; Glossiphoniidae; Helobdella
Hejnol2009_Homo_sapiens	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Mammalia; Theria; Eutheria; Boreoeutheria; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo
Hejnol2009_Hydra_vulgaris_01	 Metazoa; Eumetazoa; Cnidaria; Hydrozoa; Hydroidolina; Anthoathecata; Aplanulata; Hydridae; Hydra
Hejnol2009_Hydractinia_echinata	 Metazoa; Eumetazoa; Cnidaria; Hydrozoa; Hydroidolina; Anthoathecata; Filifera; Hydractiniidae; Hydractinia
Hejnol2009_Hypsibius_dujardini	 Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Tardigrada; Eutardigrada; Parachela; Hypsibiidae; Hypsibius
Hejnol2009_Lottia_gigantea	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Patellogastropoda; Lottioidea; Lottiidae; Lottia
Hejnol2009_Lumbricus_rubellus	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Annelida; Clitellata; Oligochaeta; Haplotaxida; Lumbricina; Lumbricidae; Lumbricinae; Lumbricus; Lumbricus rubellus complex
Hejnol2009_Macrostomum_lignano	 Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Macrostomorpha; Macrostomida; Macrostomidae; Macrostomum
Hejnol2009_Meara_stichopi	 Metazoa; Eumetazoa; Bilateria; Xenacoelomorpha; Acoelomorpha; Nemertodermatida; Nemertodermatidae; Meara
Hejnol2009_Mertensiid_sp	 Metazoa; Eumetazoa; Ctenophora; Tentaculata; Cydippida; Mertensiidae; unclassified Mertensiidae
Hejnol2009_Mnemiopsis_leidyi	 Metazoa; Eumetazoa; Ctenophora; Tentaculata; Lobata; Bolinopsidae; Mnemiopsis
Hejnol2009_Monosiga_brevicollis	 Choanoflagellida; Craspedida; Salpingoecidae; Monosiga
Hejnol2009_Monosiga_ovata	 Choanoflagellida; Craspedida; Salpingoecidae; Monosiga
Hejnol2009_Mytilus_galloprovincialis	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Bivalvia; Pteriomorphia; Mytiloida; Mytiloidea; Mytilidae; Mytilinae; Mytilus
Hejnol2009_Myzostoma_seymourcollegiorum	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Annelida; Annelida incertae sedis; Myzostomida; Myzostomatidae; Myzostoma
Hejnol2009_Nematostella_vectensis	 Metazoa; Eumetazoa; Cnidaria; Anthozoa; Hexacorallia; Actiniaria; Edwardsiidae; Nematostella
Hejnol2009_Nemertoderma_westbladi	 Metazoa; Eumetazoa; Bilateria; Xenacoelomorpha; Acoelomorpha; Nemertodermatida; Nemertodermatidae; Nemertoderma
Hejnol2009_Neochildia_fusca	 Metazoa; Eumetazoa; Bilateria; Xenacoelomorpha; Acoelomorpha; Acoela; Anaperidae; Neochildia
Hejnol2009_Onychiurus_arcticus	 Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Mandibulata; Pancrustacea; Hexapoda; Collembola; Poduromorpha; Poduroidea; Onychiuridae; Onychiurinae; Megaphorura
Hejnol2009_Oscarella_carmela	 Metazoa; Porifera; Homoscleromorpha; Homosclerophorida; Plakinidae; Oscarella
Hejnol2009_Paraplanocera_oligoglena	 Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Polycladida; Acotylea; Stylochoidea; Planoceridae; Paraplanocera
Hejnol2009_Pedicellina_cernua	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Entoprocta; Pedicellinidae; Pedicellina
Hejnol2009_Pedicellina_sp_JB1	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Entoprocta; Pedicellinidae
Hejnol2009_Philodina_roseola	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Rotifera; Bdelloidea; Philodinida; Philodinidae; Philodina
Hejnol2009_Phoronis_vancouverensis	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Brachiopoda; Phoroniformea; Phoronis
Hejnol2009_Platynereis_dumerilii	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Annelida; Polychaeta; Palpata; Aciculata; Phyllodocida; Nereididae; Platynereis
Hejnol2009_Pleurobrachia_pileus	 Metazoa; Eumetazoa; Ctenophora; Tentaculata; Cydippida; Pleurobrachiidae; Pleurobrachia
Hejnol2009_Priapulus_caudatus	 Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Scalidophora; Priapulida; Priapulimorpha; Priapulimorphida; Priapulidae; Priapulus
Hejnol2009_Ptychodera_flava	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Hemichordata; Enteropneusta; Ptychoderidae; Ptychodera
Hejnol2009_Richtersius_coronifer	 Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Tardigrada; Eutardigrada; Parachela; Macrobiotidae; Richtersius
Hejnol2009_Saccharomyces_cerevisiae	 Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
Hejnol2009_Saccoglossus_kowalevskii	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Hemichordata; Enteropneusta; Harrimaniidae; Saccoglossus
Hejnol2009_Schmidtea_mediterranea	 Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Schmidtea
Hejnol2009_Scutigera_coleoptrata	 Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Mandibulata; Myriapoda; Chilopoda; Notostigmophora; Scutigeromorpha; Scutigeridae; Scutigera
Hejnol2009_Spadella_cephaloptera	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chaetognatha; Sagittoidea; Phragmophora; Spadellidae; Spadella
Hejnol2009_Sphaeroforma_arctica	 Opisthokonta incertae sedis; Ichthyosporea; Ichthyophonida; Sphaeroforma
Hejnol2009_Spinochordodes_tellinii	 Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematomorpha; Gordioida; Chordodea; Chordodoidea; Chordodidae; Spinochordodes
Hejnol2009_Strongylocentrotus_purpuratus	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Echinodermata; Eleutherozoa; Echinozoa; Echinoidea; Euechinoidea; Echinacea; Echinoida; Strongylocentrotidae; Strongylocentrotus
Hejnol2009_Suberites_domuncula	 Metazoa; Porifera; Demospongiae; Heteroscleromorpha; Suberitida; Suberitidae; Suberites
Hejnol2009_Symbion_pandora	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Cycliophora; Symbion
Hejnol2009_Symsagittifera_roscoffensis	 Metazoa; Eumetazoa; Bilateria; Xenacoelomorpha; Acoelomorpha; Acoela; Sagittiferidae; Symsagittifera
Hejnol2009_Taenia_solium	 Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Cestoda; Eucestoda; Cyclophyllidea; Taeniidae; Taenia
Hejnol2009_Terebratalia_transversa	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Brachiopoda; Rhynchonelliformea; Rhynchonellata; Terebratulida; Terebratellidina; Laqueoidea; Laqueidae; Terebratalia
Hejnol2009_Themiste_lageniformis	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Annelida; Polychaeta; Sipuncula; Sipunculidea; Golfingiida; Themistidae; Themiste
Hejnol2009_Trichinella_spiralis	 Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Enoplea; Dorylaimia; Trichinellida; Trichinellidae; Trichinella
Hejnol2009_Trichoplax_adhaerens	 Metazoa; Placozoa; Trichoplacidae; Trichoplax
Hejnol2009_Turbanella_ambronensis	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Gastrotricha; Macrodasyida; Turbanellidae; Turbanella
Hejnol2009_Urechis_caupo	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Annelida; Polychaeta; Echiura; Xenopneusta; Urechidae; Urechis
Hejnol2009_Xenoturbella_bocki	 Metazoa; Eumetazoa; Bilateria; Xenacoelomorpha; Xenoturbellida; Xenoturbellidae; Xenoturbella
Hejnol2009_Xiphinema_index	 Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Enoplea; Dorylaimia; Dorylaimida; Dorylaimina; Longidoroidea; Longidoridae; Xiphinema
Moroz2014_3d_Crassostrea_gigas	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Bivalvia; Pteriomorphia; Ostreoida; Ostreoidea; Ostreidae; Crassostrea
Moroz2014_3d_Bolinopsis_infundibulum	 Metazoa; Eumetazoa; Ctenophora; Tentaculata; Lobata; Bolinopsidae; Bolinopsis
Moroz2014_3d_Ephydatia_muelleri	 Metazoa; Porifera; Demospongiae; Heteroscleromorpha; Spongillida; Spongillidae; Ephydatia
Moroz2014_3d_Podocoryna_carnea	 Metazoa; Eumetazoa; Cnidaria; Hydrozoa; Hydroidolina; Anthoathecata; Filifera; Hydractiniidae; Podocoryna
Moroz2014_3d_Lottia_gigantea	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Patellogastropoda; Lottioidea; Lottiidae; Lottia
Moroz2014_3d_Capitella_teleta	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Annelida; Polychaeta; Scolecida; Capitellida; Capitellidae; Capitella
Moroz2014_3d_Salpingoeca_rosetta	 Choanoflagellida; Craspedida; Salpingoecidae; Salpingoeca
Moroz2014_3d_Trichoplax_adhaerens	 Metazoa; Placozoa; Trichoplacidae; Trichoplax
Moroz2014_3d_Monosiga_brevicollis	 Choanoflagellida; Craspedida; Salpingoecidae; Monosiga
Moroz2014_3d_Porites_astreoides	 Metazoa; Eumetazoa; Cnidaria; Anthozoa; Hexacorallia; Scleractinia; Fungiina; Poritidae; Porites
Moroz2014_3d_Drosophila_melanogaster	 Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Mandibulata; Pancrustacea; Hexapoda; Insecta; Dicondylia; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Eremoneura; Cyclorrhapha; Schizophora; Acalyptratae; Ephydroidea; Drosophilidae; Drosophilinae; Drosophilini; Drosophila; Sophophora; melanogaster group; melanogaster subgroup
Moroz2014_3d_Pleurobrachia_bachei	 Metazoa; Eumetazoa; Ctenophora; Tentaculata; Cydippida; Pleurobrachiidae; Pleurobrachia
Moroz2014_3d_Beroe_abyssicola	 Metazoa; Eumetazoa; Ctenophora; Nuda; Beroida; Beroidae; Beroe
Moroz2014_3d_Coeloplana_astericola	 Metazoa; Eumetazoa; Ctenophora; Tentaculata; Platyctenida; Coeloplanidae; Coeloplana
Moroz2014_3d_Carteriospongia_foliascens	 Metazoa; Porifera; Demospongiae; Keratosa; Dictyoceratida; Thorectidae; Carteriospongia
Moroz2014_3d_Ixodes_scapularis	 Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Chelicerata; Arachnida; Acari; Parasitiformes; Ixodida; Ixodoidea; Ixodidae; Ixodinae; Ixodes
Moroz2014_3d_Branchiostoma_floridae	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Cephalochordata; Branchiostomidae; Branchiostoma
Moroz2014_3d_Pleurobrachia_pileus	 Metazoa; Eumetazoa; Ctenophora; Tentaculata; Cydippida; Pleurobrachiidae; Pleurobrachia
Moroz2014_3d_Dryodora_glandiformis_	 Metazoa; Eumetazoa; Ctenophora; Tentaculata; Cydippida; Dryodoridae; Dryodora
Moroz2014_3d_Anemonia_viridis	 Metazoa; Eumetazoa; Cnidaria; Anthozoa; Hexacorallia; Actiniaria; Actiniidae; Anemonia
Moroz2014_3d_Euplokamis_dunlapae	 Metazoa; Eumetazoa; Ctenophora; Tentaculata; Cydippida; Euplokamidae; Euplokamis
Moroz2014_3d_Mertensiidae_sp	 Metazoa; Eumetazoa; Ctenophora; Tentaculata; Cydippida; Mertensiidae; unclassified Mertensiidae
Moroz2014_3d_Daphnia_pulex	 Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Mandibulata; Pancrustacea; Crustacea; Branchiopoda; Phyllopoda; Diplostraca; Cladocera; Anomopoda; Daphniidae; Daphnia
Moroz2014_3d_Pleurobrachia_sp	 Metazoa; Eumetazoa; Ctenophora; Tentaculata; Cydippida; Pleurobrachiidae
Moroz2014_3d_Amphimedon_queenslandica	 Metazoa; Porifera; Demospongiae; Heteroscleromorpha; Haplosclerida; Niphatidae; Amphimedon
Moroz2014_3d_Homo_sapiens	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Mammalia; Theria; Eutheria; Boreoeutheria; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo
Moroz2014_3d_Strongylocentrotus_purpuratus	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Echinodermata; Eleutherozoa; Echinozoa; Echinoidea; Euechinoidea; Echinacea; Echinoida; Strongylocentrotidae; Strongylocentrotus
Moroz2014_3d_Hydra_vulgaris	 Metazoa; Eumetazoa; Cnidaria; Hydrozoa; Hydroidolina; Anthoathecata; Aplanulata; Hydridae; Hydra
Moroz2014_3d_Vallicula_sp	 Metazoa; Eumetazoa; Ctenophora; Tentaculata; Platyctenida; Coeloplanidae
Moroz2014_3d_Aplysia_californica	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Heterobranchia; Euthyneura; Euopisthobranchia; Aplysiida; Aplysioidea; Aplysiidae; Aplysia
Moroz2014_3d_Sycon_coactum	 Metazoa; Porifera; Calcarea; Calcaronea; Leucosolenida; Sycettidae; Sycon
Moroz2014_3d_Hydractinia_echinata	 Metazoa; Eumetazoa; Cnidaria; Hydrozoa; Hydroidolina; Anthoathecata; Filifera; Hydractiniidae; Hydractinia
Moroz2014_3d_Monosiga_ovata	 Choanoflagellida; Craspedida; Salpingoecidae; Monosiga
Moroz2014_3d_Oopsacas_minuta	 Metazoa; Porifera; Hexactinellida; Hexasterophora; Lyssacinosida; Leucopsacidae; Oopsacas
Moroz2014_3d_Gorgonia_ventalina	 Metazoa; Eumetazoa; Cnidaria; Anthozoa; Octocorallia; Alcyonacea; Holaxonia; Gorgoniidae; Gorgonia
Moroz2014_3d_Mnemiopsis_leidyi	 Metazoa; Eumetazoa; Ctenophora; Tentaculata; Lobata; Bolinopsidae; Mnemiopsis
Moroz2014_3d_Ciona_intestinalis	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Tunicata; Ascidiacea; Enterogona; Phlebobranchia; Cionidae; Ciona
Moroz2014_3d_Aphrocallistes_vastus	 Metazoa; Porifera; Hexactinellida; Hexasterophora; Hexactinosida; Sceptrulophora; Aphrocallistidae; Aphrocallistes
Moroz2014_3d_Aiptasia_pallida	 Metazoa; Eumetazoa; Cnidaria; Anthozoa; Hexacorallia; Actiniaria; Aiptasiidae; Exaiptasia
Moroz2014_3d_Oscarella_carmela	 Metazoa; Porifera; Homoscleromorpha; Homosclerophorida; Plakinidae; Oscarella
Moroz2014_3d_Clytia_hemisphaerica	 Metazoa; Eumetazoa; Cnidaria; Hydrozoa; Hydroidolina; Leptothecata; Campanulariidae; Clytia
Moroz2014_3d_Acropora_digitifera	 Metazoa; Eumetazoa; Cnidaria; Anthozoa; Hexacorallia; Scleractinia; Astrocoeniina; Acroporidae; Acropora
Moroz2014_3d_Nematostella_vectensis	 Metazoa; Eumetazoa; Cnidaria; Anthozoa; Hexacorallia; Actiniaria; Edwardsiidae; Nematostella
Moroz2014_3d_Saccoglossus_kowalevskii	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Hemichordata; Enteropneusta; Harrimaniidae; Saccoglossus
Moroz2014_3d_Leucetta_chagosensis	 Metazoa; Porifera; Calcarea; Calcinea; Clathrinida; Leucettidae; Leucetta
Moroz2014_3d_Heterochone_calyx	 Metazoa; Porifera; Hexactinellida; Hexasterophora; Hexactinosida; Sceptrulophora; Aphrocallistidae; Heterochone
Nosenko2013_nonribo_9187_Acropora_hyacinthus	 Metazoa; Eumetazoa; Cnidaria; Anthozoa; Hexacorallia; Scleractinia; Astrocoeniina; Acroporidae; Acropora
Nosenko2013_nonribo_9187_Acropora_millepora	 Metazoa; Eumetazoa; Cnidaria; Anthozoa; Hexacorallia; Scleractinia; Astrocoeniina; Acroporidae; Acropora
Nosenko2013_nonribo_9187_Acropora_palmata	 Metazoa; Eumetazoa; Cnidaria; Anthozoa; Hexacorallia; Scleractinia; Astrocoeniina; Acroporidae; Acropora
Nosenko2013_nonribo_9187_Allomyces_macrogynus	 Fungi; Fungi incertae sedis; Blastocladiomycota; Blastocladiomycetes; Blastocladiales; Blastocladiaceae; Allomyces
Nosenko2013_nonribo_9187_Amoebidium_parasiticum	 Opisthokonta incertae sedis; Ichthyosporea; Ichthyophonida; Amoebidiaceae; Amoebidium
Nosenko2013_nonribo_9187_Amphimedon_queenslandica	 Metazoa; Porifera; Demospongiae; Heteroscleromorpha; Haplosclerida; Niphatidae; Amphimedon
Nosenko2013_nonribo_9187_Anoplodactylus_eroticus	 Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Phoxichilidiidae; Anoplodactylus
Nosenko2013_nonribo_9187_Aplysia_californica	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Heterobranchia; Euthyneura; Euopisthobranchia; Aplysiida; Aplysioidea; Aplysiidae; Aplysia
Nosenko2013_nonribo_9187_Aphrocallistes_vastus	 Metazoa; Porifera; Hexactinellida; Hexasterophora; Hexactinosida; Sceptrulophora; Aphrocallistidae; Aphrocallistes
Nosenko2013_nonribo_9187_Asbestopluma_sp	 Metazoa; Porifera; Demospongiae; Heteroscleromorpha; Poecilosclerida; Cladorhizidae
Nosenko2013_nonribo_9187_Astrosclera_willeyana	 Metazoa; Porifera; Demospongiae; Heteroscleromorpha; Agelasida; Astroscleridae; Astrosclera
Nosenko2013_nonribo_9187_Batrachochytrium_dendrobatidis	 Fungi; Fungi incertae sedis; Chytridiomycota; Chytridiomycetes; Rhizophydiales; Rhizophydiales incertae sedis; Batrachochytrium
Nosenko2013_nonribo_9187_Beroe_sp	 Metazoa; Eumetazoa; Ctenophora; Nuda; Beroida; Beroidae
Nosenko2013_nonribo_9187_Branchiostoma_floridae	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Cephalochordata; Branchiostomidae; Branchiostoma
Nosenko2013_nonribo_9187_Capitella_teleta	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Annelida; Polychaeta; Scolecida; Capitellida; Capitellidae; Capitella
Nosenko2013_nonribo_9187_Capsaspora_owczarzaki	 Opisthokonta incertae sedis; Ichthyosporea; Capsaspora
Nosenko2013_nonribo_9187_Carteriospongia_foliascens	 Metazoa; Porifera; Demospongiae; Keratosa; Dictyoceratida; Thorectidae; Carteriospongia
Nosenko2013_nonribo_9187_Ciona_intestinalis	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Tunicata; Ascidiacea; Enterogona; Phlebobranchia; Cionidae; Ciona
Nosenko2013_nonribo_9187_Clytia_hemisphaerica	 Metazoa; Eumetazoa; Cnidaria; Hydrozoa; Hydroidolina; Leptothecata; Campanulariidae; Clytia
Nosenko2013_nonribo_9187_Corticium	 Fungi; Dikarya; Basidiomycota; Agaricomycotina; Agaricomycetes; Agaricomycetes incertae sedis; Corticiales; Corticiaceae
Nosenko2013_nonribo_9187_Crassostrea_gigas	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Bivalvia; Pteriomorphia; Ostreoida; Ostreoidea; Ostreidae; Crassostrea
Nosenko2013_nonribo_9187_Crateromorpha_meyeri	 Metazoa; Porifera; Hexactinellida; Hexasterophora; Lyssacinosida; Rossellidae; Crateromorpha
Nosenko2013_nonribo_9187_Cyanea_capillata	 Metazoa; Eumetazoa; Cnidaria; Scyphozoa; Semaeostomeae; Cyaneidae; Cyanea
Nosenko2013_nonribo_9187_Danio_rerio	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Actinopterygii; Actinopteri; Neopterygii; Teleostei; Osteoglossocephalai; Clupeocephala; Otomorpha; Ostariophysi; Otophysi; Cypriniphysae; Cypriniformes; Cyprinoidea; Cyprinidae; Danio
Nosenko2013_nonribo_9187_Daphnia_pulex	 Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Mandibulata; Pancrustacea; Crustacea; Branchiopoda; Phyllopoda; Diplostraca; Cladocera; Anomopoda; Daphniidae; Daphnia
Nosenko2013_nonribo_9187_Ephydatia_muelleri	 Metazoa; Porifera; Demospongiae; Heteroscleromorpha; Spongillida; Spongillidae; Ephydatia
Nosenko2013_nonribo_9187_Euprymna_scolopes	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Cephalopoda; Coleoidea; Neocoleoidea; Decapodiformes; Sepiolida; Sepiolidae; Sepiolinae; Euprymna
Nosenko2013_nonribo_9187_Helobdella_robusta	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Annelida; Clitellata; Hirudinea; Hirudinida; Glossiphoniiformes; Glossiphoniidae; Helobdella
Nosenko2013_nonribo_9187_Heterochone_calyx	 Metazoa; Porifera; Hexactinellida; Hexasterophora; Hexactinosida; Sceptrulophora; Aphrocallistidae; Heterochone
Nosenko2013_nonribo_9187_Hydra_magnipapillata	 Metazoa; Eumetazoa; Cnidaria; Hydrozoa; Hydroidolina; Anthoathecata; Aplanulata; Hydridae; Hydra
Nosenko2013_nonribo_9187_Hydra_vulgaris	 Metazoa; Eumetazoa; Cnidaria; Hydrozoa; Hydroidolina; Anthoathecata; Aplanulata; Hydridae; Hydra
Nosenko2013_nonribo_9187_Hydractinia_echinata	 Metazoa; Eumetazoa; Cnidaria; Hydrozoa; Hydroidolina; Anthoathecata; Filifera; Hydractiniidae; Hydractinia
Nosenko2013_nonribo_9187_Ixodes_scapularis	 Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Chelicerata; Arachnida; Acari; Parasitiformes; Ixodida; Ixodoidea; Ixodidae; Ixodinae; Ixodes
Nosenko2013_nonribo_9187_Leucetta_chagosensis	 Metazoa; Porifera; Calcarea; Calcinea; Clathrinida; Leucettidae; Leucetta
Nosenko2013_nonribo_9187_Leucosolenia_sp	 Metazoa; Porifera; Calcarea; Calcaronea; Leucosolenida; Leucosoleniidae
Nosenko2013_nonribo_9187_Lubomirskia_baicalensis	 Metazoa; Porifera; Demospongiae; Heteroscleromorpha; Spongillida; Lubomirskiidae; Lubomirskia
Nosenko2013_nonribo_9187_Mertensiid_sp	 Metazoa; Eumetazoa; Ctenophora; Tentaculata; Cydippida; Mertensiidae; unclassified Mertensiidae
Nosenko2013_nonribo_9187_Metridium_senile	 Metazoa; Eumetazoa; Cnidaria; Anthozoa; Hexacorallia; Actiniaria; Nynantheae; Metridiidae; Metridium
Nosenko2013_nonribo_9187_Mnemiopsis_leidyi	 Metazoa; Eumetazoa; Ctenophora; Tentaculata; Lobata; Bolinopsidae; Mnemiopsis
Nosenko2013_nonribo_9187_Molgula_tectiformis	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Tunicata; Ascidiacea; Stolidobranchia; Molgulidae; Molgula
Nosenko2013_nonribo_9187_Monosiga_brevicollis	 Choanoflagellida; Craspedida; Salpingoecidae; Monosiga
Nosenko2013_nonribo_9187_Monosiga_ovata	 Choanoflagellida; Craspedida; Salpingoecidae; Monosiga
Nosenko2013_nonribo_9187_Montastraea_faveolata	 Metazoa; Eumetazoa; Cnidaria; Anthozoa; Hexacorallia; Scleractinia; Faviina; Merulinidae; Orbicella
Nosenko2013_nonribo_9187_Nasonia_vitripennis	 Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Mandibulata; Pancrustacea; Hexapoda; Insecta; Dicondylia; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Parasitoida; Chalcidoidea; Pteromalidae; Pteromalinae; Nasonia
Nosenko2013_nonribo_9187_Nematostella_vectensis	 Metazoa; Eumetazoa; Cnidaria; Anthozoa; Hexacorallia; Actiniaria; Edwardsiidae; Nematostella
Nosenko2013_nonribo_9187_Oopsacas_minuta	 Metazoa; Porifera; Hexactinellida; Hexasterophora; Lyssacinosida; Leucopsacidae; Oopsacas
Nosenko2013_nonribo_9187_Oscarella_carmela	 Metazoa; Porifera; Homoscleromorpha; Homosclerophorida; Plakinidae; Oscarella
Nosenko2013_nonribo_9187_Oscarella_lobularis	 Metazoa; Porifera; Homoscleromorpha; Homosclerophorida; Plakinidae; Oscarella
Nosenko2013_nonribo_9187_Oscarella_sp	 Metazoa; Porifera; Homoscleromorpha; Homosclerophorida; Plakinidae
Nosenko2013_nonribo_9187_Pachydictyum_globosum	 Metazoa; Porifera; Demospongiae; Heteroscleromorpha; Spongillida; Lubomirskiidae; Pachydictyum
